t,x
255,0.2621937506669124
256,0.23951409222191117
257,0.25336783659479595
258,0.23998689434510623
259,0.20584253493394467
260,0.23584493358725575
261,0.23817687520665012
262,0.26570112549949665
263,0.2755710944209089
264,0.25818727052006946
265,0.22094424769376314
266,0.22279951721688748
267,0.20920569118552712
268,0.21644463981651865
269,0.21971084231069565
270,0.23847638164795787
271,0.27872238357344364
272,0.2985868727698108
273,0.2799192969427302
274,0.2887867456442432
275,0.30234734596684715
276,0.3285079363767899
277,0.32262974503390424
278,0.2884210454639665
279,0.2759814561392131
280,0.31566855904774443
281,0.2934446243973778
282,0.30307467335876553
283,0.34724122605596003
284,0.32296578116988794
285,0.33016465949469065
286,0.3386520217065864
287,0.3602086424152455
288,0.3771013795919307
289,0.4032987409726242
290,0.39466875926508904
291,0.4262146626029681
292,0.45107272963475226
293,0.45524512101566317
294,0.4700767969633688
295,0.4645582434093266
296,0.48621181470279634
297,0.4816995285634435
298,0.46822201634445076
299,0.48479688110892116
300,0.47852099580969293
301,0.5139406614746469
302,0.5229462261813841
303,0.5122557945446623
304,0.5361964424614492
305,0.5275545964545774
306,0.518077152292732
307,0.5083389214034335
308,0.4484387902069312
309,0.43057190818391405
310,0.41337237685023104
311,0.37547897403574587
312,0.3687682359015044
313,0.3525419096827671
314,0.33976363685011335
315,0.30196291089330257
316,0.26756117430201987
317,0.2821759490673993
318,0.2863054887140965
319,0.2876595189860764
320,0.29365701886173423
321,0.28842047841699986
322,0.2857077213592422
323,0.30059590191485386
324,0.33395765354917434
325,0.3307508470658897
326,0.3239699845219136
327,0.3263499117905191
328,0.3344400356537002
329,0.34113261607656176
330,0.3430289910055361
331,0.3281745872389144
332,0.3658720165545096
333,0.35315909562017156
334,0.3379395333315625
335,0.3128286629397503
336,0.3156967722178067
337,0.2752493443313514
338,0.23932009959650005
339,0.2592146088717272
340,0.25130919648580335
341,0.24850414324377193
342,0.2700670864165071
343,0.25836805720963113
344,0.27095584046545207
345,0.2876091235808556
346,0.29851904549691016
347,0.3249008528996823
348,0.37491033648583866
349,0.3816487163583204
350,0.3736090859691458
351,0.38625381925480956
352,0.39672001987310684
353,0.39856240753280303
354,0.40582522001479243
355,0.39904410067562773
356,0.39742752484672794
357,0.4254663038592551
358,0.4353365596399536
359,0.4145579563058071
360,0.4391010164204579
361,0.45892210370311054
362,0.473662141139777
363,0.43123351684104105
364,0.49126594676613367
365,0.5007524339901902
366,0.47333660782884923
367,0.4723326708297804
368,0.43864834794060237
369,0.42386781240340726
370,0.44466335893448405
371,0.45994073780830785
372,0.4212619623257137
373,0.4163336092035589
374,0.4164658764528677
375,0.4004014751022253
376,0.4307537970726266
377,0.42163548015385016
378,0.4029115174976736
379,0.36532071434028074
380,0.3514950430370434
381,0.3145501156129527
382,0.33918598026628183
383,0.33524072474196376
384,0.32517769844839395
385,0.3432897891792223
386,0.3575221860318209
387,0.3613415024388244
388,0.3729252419522568
389,0.39082974803051124
390,0.39282719081078277
391,0.42405645285975335
392,0.4376446549943486
393,0.44898278834763944
394,0.4683226802759697
395,0.4423886788069369
396,0.44484311782087765
397,0.4221660418999432
398,0.43979602184273786
399,0.42550939433716994
400,0.43178025300313183
401,0.4392495689334241
402,0.4406154881515257
403,0.41530914297323174
404,0.437325769608816
405,0.4414544002498004
406,0.4605665082150713
407,0.47380783365164164
408,0.4765039662871179
409,0.4485794416819768
410,0.4720861248635171
411,0.5032776481879022
412,0.5216486976229481
413,0.5080758831648903
414,0.5318567086571622
415,0.5101355544361064
416,0.5059712450187044
417,0.5192985885002704
418,0.5357774814657823
419,0.534194725555991
420,0.5712894131260056
421,0.5961781724386682
422,0.5886107849703873
423,0.5846201300532252
424,0.6118367275817201
425,0.6429995404424486
426,0.6540273411289912
427,0.6443932061541389
428,0.6456700934683226
429,0.6664103668592957
430,0.6748794333255694
431,0.7005423354160848
432,0.7205639033620653
433,0.7208710602700541
434,0.718112175087488
435,0.7128053700281032
436,0.714353607983495
437,0.7007352783192736
438,0.6884959312457464
439,0.6775042095464465
440,0.6688189410056976
441,0.6537514963105276
442,0.633010066521055
443,0.6340599043151671
444,0.6317064889952315
445,0.6464286046287739
446,0.6463265696806143
447,0.6459778699269721
448,0.6380473398128345
449,0.642243756123324
450,0.6095446917441851
451,0.6102153163850589
452,0.583949781855983
453,0.5761993882966002
454,0.5936631719402173
455,0.5580738619677216
456,0.542946109271551
457,0.5330958363173618
458,0.518037454608105
459,0.5071887445605366
460,0.5022098869148284
461,0.4840730181491468
462,0.51668756828299
463,0.4816596906586962
464,0.4678445827840209
465,0.4640050058270708
466,0.4504986815785687
467,0.4559420150906274
468,0.45129893461799586
469,0.42803093134323894
470,0.41865226098610125
471,0.4135258170295897
472,0.4222018017803799
473,0.40488716212716974
474,0.39579763646181815
475,0.39365372207071214
476,0.3577715520373356
477,0.39883038932897763
478,0.4255925999035962
479,0.4265485251783232
480,0.4393419270534152
481,0.42470754589112486
482,0.38607690331837885
483,0.44378633056523953
484,0.46132632765261766
485,0.4602466014913765
486,0.48144838130080464
487,0.4941455731200395
488,0.4864602332212673
489,0.4534005808754545
490,0.4724760450925669
491,0.45874448616581814
492,0.4783299287043347
493,0.493590015186002
494,0.4886122256830099
495,0.4692125517685704
496,0.48187801088830196
497,0.47442794606088734
498,0.4870898520265598
499,0.46856614515462935
500,0.46506105474795356
501,0.45029768054262664
502,0.4140200374081952
503,0.42576868056424066
504,0.42307294814076685
505,0.44009343082217245
506,0.44786453584205854
507,0.4222841160188319
508,0.4453140668113219
509,0.4557003187428733
510,0.4717405488591589
511,0.47046504374431103
512,0.47603250602083574
513,0.4803506162813165
514,0.4794649941955391
515,0.471661522457193
516,0.499496402422686
517,0.5425108656587331
518,0.543341954299847
519,0.5497648972502848
520,0.5250682896479372
521,0.5493047392681154
522,0.5579374941407149
523,0.5752778335429913
524,0.5899791922068409
525,0.5843158469527642
526,0.6146518429053922
527,0.5691545870693417
528,0.5557873715513785
529,0.5300167048723261
530,0.5211938177966219
531,0.5080297972405398
532,0.4771543775061543
533,0.45547106751873473
534,0.42684441123615396
535,0.44003324094722907
536,0.4858760284330713
537,0.5415620296698666
538,0.531786536130798
539,0.5713861021611277
540,0.5565372290163715
541,0.5194417265731951
542,0.509190632529733
543,0.4726484593689737
544,0.5082152015532131
545,0.5112994133747091
546,0.508713477019098
547,0.5080542259714907
548,0.5109691087203377
549,0.499079170156955
550,0.5072466773998999
551,0.4734694881957999
552,0.4524131499902507
553,0.4510111148469049
554,0.46115421246750643
555,0.49351774040413043
556,0.49540711144195737
557,0.49298608254363663
558,0.5036879506646469
559,0.4847739129101116
560,0.5147112224182058
561,0.51277968580677
562,0.5278612359918089
563,0.4944850561302456
564,0.4966781799138077
565,0.5293961194808894
566,0.5425032487035283
567,0.5522921005062995
568,0.5660434416393366
569,0.5569491839242167
570,0.5708172745200136
571,0.5626642562919222
572,0.594179379938648
573,0.590120395172818
574,0.584689485599097
575,0.5420582235686793
576,0.5311603012724333
577,0.5189917990483024
578,0.5102267443810922
579,0.534306105382168
580,0.4976114880710619
581,0.5186381882669981
582,0.49634133646162054
583,0.5016049923472622
584,0.479627474744059
585,0.47166953117770555
586,0.4500185252762236
587,0.4587973541543819
588,0.450850279443878
589,0.441797689326014
590,0.46815990694477755
591,0.4755464486890811
592,0.46014109689753435
593,0.4592066663937211
594,0.45451605105985105
595,0.4380990538139401
596,0.43769883527305325
597,0.45942837773310496
598,0.49927162797785524
599,0.5033194895811406
600,0.49737453555168465
601,0.4765186724990015
602,0.4868397457237512
603,0.4869108578784681
604,0.5020279853731973
605,0.48952445481527623
606,0.4936966745753859
607,0.5041822462847639
608,0.4928334335407038
609,0.5001689757791998
610,0.530704719990448
611,0.5314034925428966
612,0.546844989107099
613,0.5120246097567673
614,0.4670299653597567
615,0.4751743905091317
616,0.45968735184215165
617,0.4484661035579145
618,0.45295508121322736
619,0.4755184627902905
620,0.4780223724345971
621,0.4563362303580703
622,0.42773650605986985
623,0.4186869057948916
624,0.44801821731652136
625,0.4312234563884322
626,0.4384533492062989
627,0.4207995686713277
628,0.39650172680678014
629,0.3946805368542575
630,0.42183990095628215
631,0.4559155060413817
632,0.4879070181498779
633,0.5023590120597659
634,0.4942578730233865
635,0.4645092744008038
636,0.4899434519880473
637,0.4949068534873403
638,0.5046815072467509
639,0.5308873700939343
640,0.5406567379247497
641,0.5135275311720051
642,0.484051892539927
643,0.4709985695641048
644,0.49005310838347
645,0.48620818599221577
646,0.48495631615674106
647,0.47361871996949456
648,0.46275571362036905
649,0.4268890753524831
650,0.42118969706995596
651,0.4330677358497857
652,0.4394898318398644
653,0.43184092335940877
654,0.4143836402786878
655,0.4370088636429712
656,0.4129687528933912
657,0.41511887611827203
658,0.4305777333165316
659,0.3988720378262361
660,0.4124666371519841
661,0.4328421137737262
662,0.4765692095513892
663,0.4806806666443447
664,0.45849695443073407
665,0.4449724040006411
666,0.449516659176983
667,0.41494799531435594
668,0.4204905834171907
669,0.4297575902916036
670,0.4227687233341278
671,0.4353762429870726
672,0.4636890893624932
673,0.4845222805292004
674,0.46411303748016747
675,0.49796319416315266
676,0.529261511069766
677,0.5010777429927323
678,0.5057426682794461
679,0.5006611537728204
680,0.4988795835019742
681,0.5321480396249068
682,0.5096913832486973
683,0.5041006620521197
684,0.4987124688722436
685,0.5234224107251934
686,0.551326754596774
687,0.5636554842930392
688,0.557026738063489
689,0.5573010690699464
690,0.5476562535660852
691,0.5535009268296165
692,0.5748573474284415
693,0.5961146887498779
694,0.6144318774509212
695,0.6046953411127157
696,0.6003180582502202
697,0.5975090018209586
698,0.6342364730694867
699,0.6506603146229134
700,0.6737380171532662
701,0.6821260170744788
702,0.6538754795072425
703,0.6860312969434201
704,0.6776849308930499
705,0.6829070890787143
706,0.6908115695657118
707,0.6935071967666743
708,0.7252071856621886
709,0.7262259008304404
710,0.746666760185136
711,0.7394980040715712
712,0.7620102450128182
713,0.7629971993644641
714,0.7515549955561948
715,0.757450802155751
716,0.7909684392885605
717,0.7883546465406308
718,0.769433650750985
719,0.7946829181611662
720,0.7641050655846476
721,0.7761595890522314
722,0.7707275183347484
723,0.7805430632294431
724,0.7569353015134579
725,0.7399718123694092
726,0.7470546620953282
727,0.7766510576339773
728,0.7994842333439299
729,0.8338292487868965
730,0.8248872260535126
731,0.8342261542700411
732,0.8480956610506419
733,0.868544508841745
734,0.8891720639154895
735,0.8511885672719013
736,0.8512293791572594
737,0.8234441837372183
738,0.8014947466566938
739,0.7944583049642885
740,0.8022964146240503
741,0.7895069074935954
742,0.8357333696881767
743,0.8513395030670787
744,0.8466929047281998
745,0.8485695667174449
746,0.8267380187444053
747,0.8457863447661269
748,0.7899870409586031
749,0.7547577227825754
750,0.802463466574552
751,0.8059160655301006
752,0.8313770510043497
753,0.8269964034590911
754,0.804147565786443
755,0.8398946341917729
756,0.8343882954109759
757,0.8216708535331324
758,0.830472251871618
759,0.7834750090663197
760,0.8135581283110975
761,0.7828695610769452
762,0.7656220732372875
763,0.7727340383858212
764,0.7393619186325057
765,0.7366527030687764
766,0.7465693421565687
767,0.7029861513636926
768,0.7007844344614337
769,0.7214157792138347
770,0.7436382473591632
771,0.7747522663837829
772,0.7718517258535802
773,0.7592161471742519
774,0.7206427377053944
775,0.7068928858577889
776,0.7437793349904431
777,0.726425951369521
778,0.7366517303963861
779,0.7650391541094482
780,0.7667103641273737
781,0.7934401989212587
782,0.8012894854004333
783,0.7682949741695579
784,0.7742977006307692
785,0.778824835242056
786,0.7809008921141474
787,0.76347936543282
788,0.7655770570310252
789,0.7532087670802481
790,0.7581640048066752
791,0.7518132560077498
792,0.7526230788696214
793,0.7445392575485473
794,0.7482707778351008
795,0.7484173814125968
796,0.7705682313000661
797,0.7752655273250583
798,0.7782195137480213
799,0.787398599027846
800,0.7845333640657418
801,0.7545459450561597
802,0.7654654432773998
803,0.7851768800529676
804,0.7545480312902557
805,0.7290757391345499
806,0.7385344020540472
807,0.7126294838759741
808,0.6684904766955868
809,0.6778292998682853
810,0.6473079407260605
811,0.6460957721864982
812,0.6417857327426428
813,0.6628838972096476
814,0.6860666549253719
815,0.7073239762498669
816,0.718980899638478
817,0.7212401327135672
818,0.707951094166944
819,0.69926161007506
820,0.705217607795781
821,0.6842585960388462
822,0.714584708487294
823,0.7253747651725134
824,0.6982042871919788
825,0.7099703084408926
826,0.6787195544645982
827,0.6505158930387559
828,0.6370736344043311
829,0.6168256515594173
830,0.6201167135946574
831,0.6384450798209366
832,0.6498825347590036
833,0.6430921745062069
834,0.6428412946824871
835,0.6270601998002301
836,0.6193308714712975
837,0.6131793643805392
838,0.6432528924947972
839,0.6547812363143828
840,0.6563696222439847
841,0.6713611712773107
842,0.6419241019009431
843,0.6665833995202686
844,0.6576016111309532
845,0.6739041807873434
846,0.6804909179602517
847,0.7000949501823686
848,0.7180784918940526
849,0.716308746817319
850,0.7392428026813432
851,0.7235551081888283
852,0.7565212364339009
853,0.7470418268082463
854,0.73559054859373
855,0.7304896801980127
856,0.7210289339780551
857,0.7276684161388688
858,0.727373741901962
859,0.7043156667703616
860,0.6777869165136282
861,0.7118191983165612
862,0.7127288432665001
863,0.6769035441319399
864,0.6866699797339584
865,0.7223662558531151
866,0.6888540746987939
867,0.7033214027149975
868,0.6934981911833165
869,0.6842016145630093
870,0.6784114953842938
871,0.6805023960079457
872,0.6657800296559343
873,0.6669724564207029
874,0.6697510909336893
875,0.6681051903438426
876,0.6702462438928554
877,0.6734178499347555
878,0.6851154923913675
879,0.6389670080715715
880,0.6424092607361307
881,0.6409708420491471
882,0.6266393427594442
883,0.6411586002939433
884,0.6409672482605682
885,0.619534887690343
886,0.63944464557932
887,0.6201504857155061
888,0.6345992702011216
889,0.6662716366911401
890,0.6558921000622672
891,0.6438671476515783
892,0.653779033608145
893,0.6501618047601517
894,0.6719270062568826
895,0.693585005100359
896,0.6813460406673456
897,0.6951184034159705
898,0.7118769826962955
899,0.704452941962326
900,0.7037702512546202
901,0.6893706356186066
902,0.713201567569574
903,0.7303382681966175
904,0.6947204880354484
905,0.6971252511791625
906,0.7102333469308378
907,0.6860566481476287
908,0.6528714391726442
909,0.6636415895481402
910,0.6708737035836326
911,0.6438478310534635
912,0.6461755987384066
913,0.642261309254471
914,0.6455124012126794
915,0.6775555110264732
916,0.677268085395796
917,0.6822052033554729
918,0.6722311635556835
919,0.6748435327833375
920,0.6747026714421289
921,0.6780977520461254
922,0.6480140583759606
923,0.6560280504244106
924,0.6672413468918076
925,0.6636932183507717
926,0.6348058410087639
927,0.6253052930537062
928,0.6172091833611766
929,0.6326945797340608
930,0.6535653314109154
931,0.6610649033073484
932,0.637305461420419
933,0.6409340932649695
934,0.6292231709145443
935,0.6170188210854434
936,0.6372619329382802
937,0.6165441313457979
938,0.6046870456281034
939,0.6370474382919917
940,0.6162839816191303
941,0.5972710767516516
942,0.5826598559109866
943,0.5755999528779046
944,0.6087897299282851
945,0.6239624488120223
946,0.6112561472339234
947,0.601244632037767
948,0.6421112208744119
949,0.6518759333782951
950,0.6245139017395749
951,0.6463521452735088
952,0.6771151968988989
953,0.6324666652124971
954,0.6199435746349156
955,0.6238406030290895
956,0.5970065995152327
957,0.5855080664304976
958,0.5796200087118936
959,0.5851895153464306
960,0.5839862579025247
961,0.5596793089378177
962,0.5671348688676203
963,0.5765152220977944
964,0.5633227430518839
965,0.5774394680407148
966,0.5496130667230045
967,0.5503145302947415
968,0.4929162083924532
969,0.5132282438699765
970,0.5044021998829702
971,0.48833689128175445
972,0.4793874437442633
973,0.4685894284610574
974,0.4592321140037793
975,0.4654700622034447
976,0.4248076985368375
977,0.45650490560596185
978,0.4697820587686731
979,0.45972178569977673
980,0.4349289219399903
981,0.4156934993182118
982,0.3783421006073264
983,0.3660485530853025
984,0.3277207484930593
985,0.3244843723742415
986,0.3388718372937424
987,0.3677153348050166
988,0.4200630796804685
989,0.4188636884195216
990,0.46586462957901564
991,0.44526312286449377
992,0.42019660619047583
993,0.40419811377196563
994,0.3791587552804371
995,0.33696793160836847
996,0.3224211237740335
997,0.30980060794603753
998,0.296814808381686
999,0.31215554087263314
1000,0.28390875354138084
1001,0.2617537008783204
1002,0.2895705431190628
1003,0.30737672886782
1004,0.301993179362789
1005,0.32637229181481564
1006,0.37473294188224215
1007,0.37298737858663766
1008,0.39896013661564134
1009,0.38251400252949214
1010,0.38215398339305323
1011,0.33473947023295963
1012,0.3213059905052002
1013,0.3311720629010086
1014,0.33014702458380324
1015,0.28277366804241066
1016,0.2777891224702647
1017,0.30599500654849
1018,0.3211769301238234
1019,0.3225929760953901
1020,0.3353377004654064
1021,0.33539675942313235
1022,0.3720129918306174
1023,0.36010648240000304
1024,0.3906428293382271
1025,0.38596099769647063
1026,0.3873544085584385
1027,0.40861047973893766
1028,0.4377064199655918
1029,0.4424931753002358
1030,0.44556184245652003
1031,0.4273197165729567
1032,0.43678449939901764
1033,0.4563896890532242
1034,0.447884404669918
1035,0.43325126948336884
1036,0.45361730420553814
1037,0.43666029171615817
1038,0.42218566997829615
1039,0.3985589266742942
1040,0.4176543169115088
1041,0.42786052209793
1042,0.4625753854602402
1043,0.4728595149073123
1044,0.4886663994176718
1045,0.5066727671982114
1046,0.48465542720972005
1047,0.4770176853549809
1048,0.4874381420228161
1049,0.46970172597636095
1050,0.45273590344964354
1051,0.4418520950946571
1052,0.45499025864959475
1053,0.449196622156558
1054,0.47049268197404953
1055,0.4818909697251946
1056,0.4770296134755785
1057,0.4815242423022502
1058,0.4661850370442762
1059,0.49741509430485686
1060,0.45934258330212635
1061,0.443013043969611
1062,0.43689620939670076
1063,0.4448515729856275
1064,0.46236756796799955
1065,0.43998310746912056
1066,0.44486793610416264
1067,0.41916785989296523
1068,0.4152171537478878
1069,0.41307982419729783
1070,0.4122800437802491
1071,0.4199359878206702
1072,0.3850085044058703
1073,0.35067975874888274
1074,0.3497576875162022
1075,0.33256581739989294
1076,0.31486823462822117
1077,0.30748777852830805
1078,0.28193580156135456
1079,0.3084514547353047
1080,0.33607063920053193
1081,0.33318817631764724
1082,0.35514472776300016
1083,0.3235246168262084
1084,0.3416582121958381
1085,0.3437353178461558
1086,0.3734961133099427
1087,0.3973653242711919
1088,0.4437335548757635
1089,0.42519076431922614
1090,0.43789510578196633
1091,0.45620934190044027
1092,0.47043861725862895
1093,0.4718812272843686
1094,0.4585186735466366
1095,0.4499000437045593
1096,0.44978823315869726
1097,0.4407743928297236
1098,0.42975915645412843
1099,0.40267396777316083
1100,0.39154796234331496
1101,0.4054849705282762
1102,0.4266582934476124
1103,0.4492852264370485
1104,0.4673378940930015
1105,0.5100627827464566
1106,0.5139247508130738
1107,0.5185350754393493
1108,0.570478750331276
1109,0.5382916303813938
1110,0.5360851867491354
1111,0.5459560376904508
1112,0.5628272418486078
1113,0.5466347452614105
1114,0.5151510597077369
1115,0.5328316011211394
1116,0.5537911696604199
1117,0.5681863719430322
1118,0.5892672311361509
1119,0.6050642276759484
1120,0.592456868690522
1121,0.6175889119916387
1122,0.6851373328866821
1123,0.6869992070256796
1124,0.7256036428577242
1125,0.7277196745043493
1126,0.7206725634191582
1127,0.6946022190581203
1128,0.659954867879474
1129,0.6738553607544682
1130,0.7066021334749129
1131,0.706066172119399
1132,0.7052376770853154
1133,0.6933381437087057
1134,0.6807053991061941
1135,0.6936685799751833
1136,0.6683536376174442
1137,0.6525552962668074
1138,0.6216234626163478
1139,0.6379317564890902
1140,0.6373050570788851
1141,0.6637827341606156
1142,0.6512270707216754
1143,0.6398316319618186
1144,0.6412390629418425
1145,0.6350621663109883
1146,0.6405796330526669
1147,0.6113807488849548
1148,0.6511792354076109
1149,0.6574073163469153
1150,0.6494850992293295
1151,0.6661348870405945
1152,0.6817362802791272
1153,0.6668326151823087
1154,0.6944087520042641
1155,0.704592973562036
1156,0.723182315504716
1157,0.7428848426366423
1158,0.7787019472866372
1159,0.7734174271353819
1160,0.7918866694010763
1161,0.8286797550233117
1162,0.8324010222849109
1163,0.7924210792491153
1164,0.7902992019714405
1165,0.7789287004697214
1166,0.7494472032395487
1167,0.763063970898913
1168,0.756865111669733
1169,0.7258273403040779
1170,0.7041267518785937
1171,0.6898041985487727
1172,0.6855307356333318
1173,0.728222827599271
1174,0.7431053730201223
1175,0.7273572819146104
1176,0.7400624644284008
1177,0.7562798783670711
1178,0.7366275591118955
1179,0.7513772799589837
1180,0.7754939436952878
1181,0.791546026235599
1182,0.7875014487022408
1183,0.7536498236130583
1184,0.7533058254997093
1185,0.7367488583346198
1186,0.7086494483985909
1187,0.6990824095570132
1188,0.6840269487802078
1189,0.6784296967991703
1190,0.6756378663803734
1191,0.6881026993739897
1192,0.6987079716045652
1193,0.6990737483940541
1194,0.7157342673822865
1195,0.7400676726464321
1196,0.7309060015307486
1197,0.7248070671594637
1198,0.7460193187938583
1199,0.7513667091971677
1200,0.7366709447401577
1201,0.726679708484532
1202,0.7336092186563035
1203,0.7009874331127988
1204,0.7055028689729542
1205,0.7020359373004245
1206,0.7020263722271529
1207,0.6953814935902285
1208,0.7264165407816052
1209,0.705749104002382
1210,0.7273764436949562
1211,0.7295135050242245
1212,0.7249808279078308
1213,0.71572753650303
1214,0.7053250513906707
1215,0.7264298765020212
1216,0.7281198610309187
1217,0.7264596602244303
1218,0.7283111397680968
1219,0.7164299364455515
1220,0.7678963497298622
1221,0.7705439554057394
1222,0.7797007520474376
1223,0.7834633942984571
1224,0.7723211825531954
1225,0.7653528395445562
1226,0.7602508050731435
1227,0.7821371076969282
1228,0.7852340838556339
1229,0.7875788388756747
1230,0.7580316623142878
1231,0.7285282397564413
1232,0.7290651445521578
1233,0.7240378032195275
1234,0.6954541169619439
1235,0.7013363668641167
1236,0.69173693480349
1237,0.7106222642940891
1238,0.7185867087867355
1239,0.6991435306137853
1240,0.7047628940359283
1241,0.71321249626967
1242,0.7190201613694582
1243,0.7473221760021913
1244,0.7602330681034497
1245,0.7364584934937629
1246,0.7182367580703835
1247,0.7333910085760685
1248,0.7008131412579688
1249,0.7064045976246842
1250,0.7102309791628598
1251,0.6922737629206913
1252,0.7108130425470666
1253,0.7376766596677903
1254,0.7443566533797524
1255,0.7482378222629064
1256,0.7379573947338266
1257,0.7246465884387405
1258,0.7205644774402213
